STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;FREQ;Fréquence;GEO_PICT;Pays et territoires insulaires du Pacifique;INDICATOR;Indicateur;SEX;Sexe;AGE;Âge;URBANIZATION;Urbanisation;DISABILITY;Invalidité;EDUCATION;Niveau d'éducation;TIME_PERIOD;Période;OBS_VALUE;Valeur observée;UNIT_MEASURE;Unité de mesure;UNIT_MULT;Multiplicateur d'unités;OBS_STATUS;Statut de l'observation;DATA_SOURCE;Source de données;OBS_COMMENT;Commentaire;CONF_STATUS;Confidentialité
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;_T;National;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2021;;2121;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;_T;National;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2021;;3054;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;_T;National;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2021;;1398;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;_T;National;PWD;Personnes sans handicap;9;Niveau non indiqué;2021;;146;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2021;;7597;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2021;;327;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;_T;Pas de ventilation par handicap;1;Enseignement primaire;2021;;276;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2021;;2252;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2021;;3154;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2021;;1434;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2021;;154;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2021;;324;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PD;Personnes handicapées;0;L'éducation de la petite enfance;2021;;24;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PD;Personnes handicapées;1;Enseignement primaire;2021;;25;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2021;;131;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2021;;100;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PD;Personnes handicapées;5-8;Éducation tertiaire;2021;;36;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PD;Personnes handicapées;9;Niveau non indiqué;2021;;8;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2021;;7273;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2021;;303;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PWD;Personnes sans handicap;1;Enseignement primaire;2021;;251;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2021;;2121;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2021;;3054;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2021;;1398;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;_T;Tous les âges;U;Urbain;PWD;Personnes sans handicap;9;Niveau non indiqué;2021;;146;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2021;;5990;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2021;;232;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;_T;Pas de ventilation par handicap;1;Enseignement primaire;2021;;185;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2021;;1687;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2021;;2580;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2021;;1194;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2021;;112;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2021;;139;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PD;Personnes handicapées;0;L'éducation de la petite enfance;2021;;13;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PD;Personnes handicapées;1;Enseignement primaire;2021;;10;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2021;;48;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2021;;48;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PD;Personnes handicapées;5-8;Éducation tertiaire;2021;;17;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2021;;5851;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2021;;219;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;1;Enseignement primaire;2021;;175;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2021;;1639;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2021;;2532;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2021;;1177;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;9;Niveau non indiqué;2021;;109;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2021;;5990;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2021;;232;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;1;Enseignement primaire;2021;;185;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2021;;1687;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2021;;2580;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2021;;1194;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2021;;112;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2021;;139;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;0;L'éducation de la petite enfance;2021;;13;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;1;Enseignement primaire;2021;;10;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2021;;48;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2021;;48;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;5-8;Éducation tertiaire;2021;;17;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2021;;5851;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2021;;219;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;1;Enseignement primaire;2021;;175;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2021;;1639;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2021;;2532;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2021;;1177;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;9;Niveau non indiqué;2021;;109;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2021;;984;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2021;;51;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;1;Enseignement primaire;2021;;41;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2021;;356;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2021;;371;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;MH;Îles Marshall (pays);POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2021;;144;;N;unités;;;;;;;;;;
